"token","token_length","is_numeric_token","token_type","numeric_value"
"key",3,FALSE,"Character",NA
"elements",8,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"watch",5,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"years",5,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"come",4,FALSE,"Character",NA
"unlike",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"which",5,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"built",5,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"solid",5,FALSE,"Character",NA
"organizational",14,FALSE,"Character",NA
"base",4,FALSE,"Character",NA
"across",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"country",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"done",4,FALSE,"Character",NA
"little",6,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"revitalize",10,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"political",9,FALSE,"Character",NA
"foundations",11,FALSE,"Character",NA
"which",5,FALSE,"Character",NA
"eroded",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"1970s",5,FALSE,"Character",NA
"after",5,FALSE,"Character",NA
"then",4,FALSE,"Character",NA
"prime",5,FALSE,"Character",NA
"minister",8,FALSE,"Character",NA
"indira",6,FALSE,"Character",NA
"gandhi",6,FALSE,"Character",NA
"imposed",7,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"state",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"emergency",9,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"non",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"came",4,FALSE,"Character",NA
"into",4,FALSE,"Character",NA
"power",5,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"first",5,FALSE,"Character",NA
"time",4,FALSE,"Character",NA
"however",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"characterized",13,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"relative",8,FALSE,"Character",NA
"weakening",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"resurgence",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"may",3,FALSE,"Character",NA
"usher",5,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"political",9,FALSE,"Character",NA
"cycle",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"rivalry",7,FALSE,"Character",NA
"between",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"right",5,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"left",4,FALSE,"Character",NA
"bibliography",12,FALSE,"Character",NA
"abhishek",8,FALSE,"Character",NA
"anand",5,FALSE,"Character",NA
"vikas",5,FALSE,"Character",NA
"dimble",6,FALSE,"Character",NA
"arvind",6,FALSE,"Character",NA
"subramanian",11,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"welfarism",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"right",5,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"ashoka",6,FALSE,"Character",NA
"edu.in",6,FALSE,"Character",NA
"static",6,FALSE,"Character",NA
"doc_uploads",11,FALSE,"Character",NA
"file_1608617954",15,FALSE,"Character",NA
"pdf",3,FALSE,"Character",NA
"aditi",5,FALSE,"Character",NA
"phadnis",7,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"leaders",7,FALSE,"Character",NA
"say",3,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"feel",4,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"been",4,FALSE,"Character",NA
"successful",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"two",3,FALSE,"Character",NA
"missions",8,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"managed",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"get",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"moving",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"checked",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"march",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bharatiya",9,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"business",8,FALSE,"Character",NA
"standard",8,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.business",12,FALSE,"Character",NA
"standard.com",12,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"after",5,FALSE,"Character",NA
"resurgence",10,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"next",4,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"124060401819_1",14,FALSE,"Character",NA
"html",4,FALSE,"Character",NA
"astha",5,FALSE,"Character",NA
"rajvanshi",9,FALSE,"Character",NA
"surprising",10,FALSE,"Character",NA
"takeaways",9,FALSE,"Character",NA
"from",4,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"time",4,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"time",4,FALSE,"Character",NA
"com",3,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"takeaways",9,FALSE,"Character",NA
"bbc",3,FALSE,"Character",NA
"bbc",3,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"reporters",9,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"why",3,FALSE,"Character",NA
"some",4,FALSE,"Character",NA
"voters",6,FALSE,"Character",NA
"said",4,FALSE,"Character",NA
"no",2,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.bbc.com",11,FALSE,"Character",NA
"news",4,FALSE,"Character",NA
"articles",8,FALSE,"Character",NA
"c5113nvjevxo",12,FALSE,"Character",NA
"benoît",6,FALSE,"Character",NA
"gautier",7,FALSE,"Character",NA
"le",2,FALSE,"Character",NA
"mercantilisme",13,FALSE,"Character",NA
"modien",6,FALSE,"Character",NA
"à",1,FALSE,"Character",NA
"l’épreuve",9,FALSE,"Character",NA
"de",2,FALSE,"Character",NA
"la",2,FALSE,"Character",NA
"réalité",7,FALSE,"Character",NA
"ambassade",9,FALSE,"Character",NA
"de",2,FALSE,"Character",NA
"france",6,FALSE,"Character",NA
"en",2,FALSE,"Character",NA
"inde",4,FALSE,"Character",NA
"service",7,FALSE,"Character",NA
"économique",10,FALSE,"Character",NA
"régional",8,FALSE,"Character",NA
"de",2,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"delhi",5,FALSE,"Character",NA
"janvier",7,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.tresor.economie.gouv.fr",27,FALSE,"Character",NA
"articles",8,FALSE,"Character",NA
"85e8d201",8,FALSE,"Character",NA
"f069",4,FALSE,"Character",NA
"8a3d",4,FALSE,"Character",NA
"02a9d690cc54",12,FALSE,"Character",NA
"files",5,FALSE,"Character",NA
"9254184f",8,FALSE,"Character",NA
"542a",4,FALSE,"Character",NA
"a27d",4,FALSE,"Character",NA
"3f80be466913",12,FALSE,"Character",NA
"chietigj",8,FALSE,"Character",NA
"bajpaee",7,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"shock",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"result",6,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"loss",4,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"but",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"win",3,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"democracy",9,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.chathamhouse.org",20,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"shock",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"result",6,FALSE,"Character",NA
"loss",4,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"win",3,FALSE,"Character",NA
"democracy",9,FALSE,"Character",NA
"forbes",6,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"current",7,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"historical",10,FALSE,"Character",NA
"trends",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"february",8,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.forbesindia.com",19,FALSE,"Character",NA
"article",7,FALSE,"Character",NA
"explainers",10,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"geeta",5,FALSE,"Character",NA
"pandey",6,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"looked",6,FALSE,"Character",NA
"down",4,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"out",3,FALSE,"Character",NA
"now",3,FALSE,"Character",NA
"they’re",7,FALSE,"Character",NA
"back",4,FALSE,"Character",NA
"bbc",3,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.bbc",7,FALSE,"Character",NA
"com",3,FALSE,"Character",NA
"news",4,FALSE,"Character",NA
"articles",8,FALSE,"Character",NA
"cp00jze920eo",12,FALSE,"Character",NA
"hans",4,FALSE,"Character",NA
"dieter",6,FALSE,"Character",NA
"holtzmann",9,FALSE,"Character",NA
"anna",4,FALSE,"Character",NA
"marti",5,FALSE,"Character",NA
"inge",4,FALSE,"Character",NA
"herbert",7,FALSE,"Character",NA
"martin",6,FALSE,"Character",NA
"kothé",5,FALSE,"Character",NA
"carsten",7,FALSE,"Character",NA
"klein",5,FALSE,"Character",NA
"jörg",4,FALSE,"Character",NA
"dehnert",7,FALSE,"Character",NA
"siegfried",9,FALSE,"Character",NA
"policy",6,FALSE,"Character",NA
"paper",5,FALSE,"Character",NA
"n",1,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"retrospective",13,FALSE,"Character",NA
"analysis",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"wins",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"against",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"strengthening",13,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"bloc",4,FALSE,"Character",NA
"herzog",6,FALSE,"Character",NA
"akim",4,FALSE,"Character",NA
"van",3,FALSE,"Character",NA
"der",3,FALSE,"Character",NA
"voort",5,FALSE,"Character",NA
"brics",5,FALSE,"Character",NA
"enlargement",11,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"non",3,FALSE,"Character",NA
"event",5,FALSE,"Character",NA
"or",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"stage",5,FALSE,"Character",NA
"victory",7,FALSE,"Character",NA
"against",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"west",4,FALSE,"Character",NA
"friedrich",9,FALSE,"Character",NA
"naumann",7,FALSE,"Character",NA
"stiftung",8,FALSE,"Character",NA
"march",5,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.freiheit.org",16,FALSE,"Character",NA
"latin",5,FALSE,"Character",NA
"america",7,FALSE,"Character",NA
"brics",5,FALSE,"Character",NA
"enlargement",11,FALSE,"Character",NA
"non",3,FALSE,"Character",NA
"event",5,FALSE,"Character",NA
"or",2,FALSE,"Character",NA
"stage",5,FALSE,"Character",NA
"victory",7,FALSE,"Character",NA
"against",7,FALSE,"Character",NA
"west",4,FALSE,"Character",NA
"harsh",5,FALSE,"Character",NA
"v",1,FALSE,"Character",NA
"pant",4,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"guarantee",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"continuity",10,FALSE,"Character",NA
"observer",8,FALSE,"Character",NA
"research",8,FALSE,"Character",NA
"foundation",10,FALSE,"Character",NA
"orf",3,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www",3,FALSE,"Character",NA
"orfonline.org",13,FALSE,"Character",NA
"research",8,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"guarantee",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"continuity",10,FALSE,"Character",NA
"helene",6,FALSE,"Character",NA
"regan",5,FALSE,"Character",NA
"swati",5,FALSE,"Character",NA
"gupta",5,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"manveena",8,FALSE,"Character",NA
"sura",4,FALSE,"Character",NA
"hindus",6,FALSE,"Character",NA
"allowed",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"build",5,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"disputed",8,FALSE,"Character",NA
"holy",4,FALSE,"Character",NA
"site",4,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"supreme",7,FALSE,"Character",NA
"court",5,FALSE,"Character",NA
"rules",5,FALSE,"Character",NA
"cnn",3,FALSE,"Character",NA
"november",8,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"edition.cnn.com",15,FALSE,"Character",NA
"asia",4,FALSE,"Character",NA
"ayodhya",7,FALSE,"Character",NA
"dispute",7,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"ruling",6,FALSE,"Character",NA
"intl",4,FALSE,"Character",NA
"hnk",3,FALSE,"Character",NA
"index.html",10,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"shows",5,FALSE,"Character",NA
"progress",8,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"human",5,FALSE,"Character",NA
"development",11,FALSE,"Character",NA
"index",5,FALSE,"Character",NA
"ranks",5,FALSE,"Character",NA
"out",3,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"countries",9,FALSE,"Character",NA
"undp",4,FALSE,"Character",NA
"united",6,FALSE,"Character",NA
"nations",7,FALSE,"Character",NA
"development",11,FALSE,"Character",NA
"programme",9,FALSE,"Character",NA
"march",5,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.undp.org",12,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"press",5,FALSE,"Character",NA
"releases",8,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"shows",5,FALSE,"Character",NA
"progress",8,FALSE,"Character",NA
"human",5,FALSE,"Character",NA
"development",11,FALSE,"Character",NA
"index",5,FALSE,"Character",NA
"ranks",5,FALSE,"Character",NA
"out",3,FALSE,"Character",NA
"countries",9,FALSE,"Character",NA
"jerusalem",9,FALSE,"Character",NA
"post",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"us",2,FALSE,"Character",NA
"iran",4,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"russia",6,FALSE,"Character",NA
"cooperate",9,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"joint",5,FALSE,"Character",NA
"naval",5,FALSE,"Character",NA
"exercise",8,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.jpost",9,FALSE,"Character",NA
"com",3,FALSE,"Character",NA
"international",13,FALSE,"Character",NA
"article",7,FALSE,"Character",NA
"la",2,FALSE,"Character",NA
"tribune",7,FALSE,"Character",NA
"inde",4,FALSE,"Character",NA
"narendra",8,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"remporte",8,FALSE,"Character",NA
"les",3,FALSE,"Character",NA
"élections",9,FALSE,"Character",NA
"législatives",12,FALSE,"Character",NA
"face",4,FALSE,"Character",NA
"à",1,FALSE,"Character",NA
"une",3,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"grandissante",12,FALSE,"Character",NA
"juin",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.latribune.fr",16,FALSE,"Character",NA
"economie",8,FALSE,"Character",NA
"international",13,FALSE,"Character",NA
"inde",4,FALSE,"Character",NA
"narendra",8,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"remporte",8,FALSE,"Character",NA
"les",3,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"legislatives",12,FALSE,"Character",NA
"face",4,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"une",3,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"grandissante",12,FALSE,"Character",NA
"html",4,FALSE,"Character",NA
"manjari",7,FALSE,"Character",NA
"chatterjee",10,FALSE,"Character",NA
"miller",6,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"know",4,FALSE,"Character",NA
"council",7,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"foreign",7,FALSE,"Character",NA
"relations",9,FALSE,"Character",NA
"april",5,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.cfr.org",11,FALSE,"Character",NA
"expert",6,FALSE,"Character",NA
"brief",5,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"know",4,FALSE,"Character",NA
"manjari",7,FALSE,"Character",NA
"chatterjee",10,FALSE,"Character",NA
"miller",6,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"delhi’s",7,FALSE,"Character",NA
"balancing",9,FALSE,"Character",NA
"act",3,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"chaotic",7,FALSE,"Character",NA
"middle",6,FALSE,"Character",NA
"east",4,FALSE,"Character",NA
"council",7,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"foreign",7,FALSE,"Character",NA
"relations",9,FALSE,"Character",NA
"march",5,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.cfr.org",11,FALSE,"Character",NA
"article",7,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"delhis",6,FALSE,"Character",NA
"balancing",9,FALSE,"Character",NA
"act",3,FALSE,"Character",NA
"chaotic",7,FALSE,"Character",NA
"middle",6,FALSE,"Character",NA
"east",4,FALSE,"Character",NA
"mckinsey",8,FALSE,"Character",NA
"global",6,FALSE,"Character",NA
"institute",9,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"turning",7,FALSE,"Character",NA
"point",5,FALSE,"Character",NA
"an",2,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"agenda",6,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"spur",4,FALSE,"Character",NA
"growth",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"jobs",4,FALSE,"Character",NA
"august",6,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.mckinsey.com",16,FALSE,"Character",NA
"media",5,FALSE,"Character",NA
"mckinsey",8,FALSE,"Character",NA
"featured",8,FALSE,"Character",NA
"20insights",10,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"20turning",9,FALSE,"Character",NA
"point",5,FALSE,"Character",NA
"20an",4,FALSE,"Character",NA
"20economic",10,FALSE,"Character",NA
"20agenda",8,FALSE,"Character",NA
"20to",4,FALSE,"Character",NA
"20spur",6,FALSE,"Character",NA
"20growth",8,FALSE,"Character",NA
"20and",5,FALSE,"Character",NA
